timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,bbl_20_2.0,bbm_20_2.0,bbu_20_2.0,bbb_20_2.0,bbp_20_2.0,rsi_14,macd_12_26_9,macdh_12_26_9,macds_12_26_9,atr_14,obv,isa_9,isb_26,its_9,iks_26,ics_26,ao,stochk_14_3_3,stochd_14_3_3,cmf,adx_14,dmp_14,dmn_14,psar,kcle_20_2,kcbe_20_2,kcue_20_2,sqz_20_2.0_20_1.5,sqz_on,sqz_off,sqz_no,CDL_DOJI_10_0.1,zscore_14,volatility_ratio,roc_10,SUPERT_14_3.0,SUPERTd_14_3.0,SUPERTl_14_3.0,SUPERTs_14_3.0,SQZPRO_20_2.0_20_2_1.5_1,SQZPRO_ON_WIDE,SQZPRO_ON_NORMAL,SQZPRO_ON_NARROW,SQZPRO_OFF,SQZPRO_NO,vwap,ma_crossover,rsi_signal,supertrend_signal,combined_signal,signal
2025-04-08 13:45:00,0.5871,0.5958,0.5779,0.5875,230706.66,0.58678,0.5849,0.0,0.5921190036417506,0.5869205465987182,0.5636204145114846,0.58678,0.6099395854885153,7.893788298345335,0.5155443196588535,50.54710276653313,0.005198457043032456,7.47215069646619e-05,0.005123735536067794,0.012759372522430383,1709054.5874314695,0.577775,0.5548,0.59825,0.59155,0.5541,0.015139705882352916,53.10077519379846,65.83882401404558,0.11425569195205715,20.866774566681674,25.070415395707695,20.481913383943578,0.0,0.5616498101880499,0.5890294588986629,0.6164091076092758,0.020616666666666655,0,1,0,100.0,-0.36511129246793295,2.1718080889243203,0.0851788756388511,0.573911865322188,1,0.573911865322188,0.0,0.020616666666666655,1,0,0,0,0,0.5845610141376647,1,0,1,0.6666666666666666,1
2025-04-08 14:00:00,0.5868,0.5958,0.5784,0.5839,103391.18,0.587125,0.585116,0.0,0.5908545415430198,0.5866968024062206,0.564356172625718,0.587125,0.609893827374282,7.756040834330674,0.42917948853960836,48.31464448347894,0.004157739136799177,-0.0007727971194148942,0.004930536256214071,0.013091372015703215,1605663.4074314695,0.579425,0.5548,0.59825,0.59155,0.5639,0.014232941176470448,35.3088014802055,51.692081113556874,0.08397819660291493,20.092578140804466,22.686524760777903,18.534333308753208,0.0,0.5604545901701404,0.5885409390035521,0.6166272878369637,0.01963333333333332,0,1,0,0.0,-0.8476621059503772,2.2420572042649796,-2.128729466979558,0.573911865322188,1,0.573911865322188,0.0,0.01963333333333332,1,0,0,0,0,0.5845795913669266,1,0,1,0.6666666666666666,1
2025-04-08 14:15:00,0.5839,0.5886,0.575,0.5756,84532.34,0.5871649999999999,0.584886,0.0,0.5885076889979398,0.5858748170427969,0.5644802672486571,0.5871649999999999,0.6098497327513428,7.726868172095702,0.2450928753102607,43.540052073713326,0.002632871955142946,-0.0018381314408569003,0.004471003395999846,0.013127756123696026,1521131.0674314694,0.580325,0.5548,0.5968,0.59155,0.5599,0.009344705882352922,23.235217334933708,37.21493133631256,0.06401317662473818,19.00872743282243,21.005291928047384,19.013485194793073,0.0,0.5593065339634604,0.5873084686222615,0.6153104032810626,0.014883333333333323,0,1,0,0.0,-1.7008009449144075,2.2807081521362105,-4.448871181938919,0.573911865322188,1,0.573911865322188,0.0,0.014883333333333323,1,0,0,0,0,0.5845301070480317,1,0,1,0.6666666666666666,1
2025-04-08 14:30:00,0.575,0.5775,0.568,0.5683,120265.11,0.5864550000000001,0.584296,0.0,0.5853988137674875,0.5845729787433305,0.562384148332478,0.5864550000000001,0.6105258516675222,8.208933905422272,0.12288413698930527,39.81342051666991,0.0008258350241570067,-0.0029161346974742714,0.003741969721631278,0.01286827614482505,1400865.9574314693,0.5824,0.5548,0.5932999999999999,0.59155,0.5567,0.0029394117647059126,10.189951736584216,22.911323517241144,-0.024409960984415963,17.989824747330733,19.896122923127464,21.900332672177882,0.0,0.5583535307288452,0.5854981382772843,0.6126427458257233,0.004116666666666657,0,1,0,0.0,-1.9789356452559612,2.2643456176007475,-5.093520374081492,0.6113548284344751,-1,0.0,0.6113548284344751,0.004116666666666657,1,0,0,0,0,0.5843401871896734,1,0,-1,0.0,0
2025-04-08 14:45:00,0.57,0.5713,0.5548,0.5557,339597.75,0.58536,0.5834940000000001,0.0,0.5808297654955663,0.5824342395771579,0.5580085539687596,0.58536,0.6127114460312404,9.345170845715595,-0.04220168041797177,34.348675783202566,-0.0016044740815915892,-0.004277155042578294,0.0026726809609867045,0.013128014536560258,1061268.2074314693,0.5814250000000001,0.5548,0.5867,0.5867,0.5431,-0.003775294117646988,1.126563490565071,11.517244187361,-0.12138112948682703,18.12899021144999,18.1076734333311,27.122873807013605,0.0,0.554957956373717,0.5826602203461143,0.6103624843185116,-0.010116666666666682,0,1,0,0.0,-2.2222292015525604,2.3624283852006944,-5.669665591580375,0.6024340436096808,-1,0.0,0.6024340436096808,-0.010116666666666682,0,0,0,1,0,0.5834175961574666,-1,0,-1,-0.6666666666666666,-1
2025-04-08 15:00:00,0.5573,0.5628,0.5512,0.5562,280334.30053931,0.58456,0.5827100000000001,0.0,0.5770405708039407,0.5804909625714425,0.5548789353290711,0.58456,0.6142410646709289,10.155010493680342,0.022254334296553685,34.73152520534379,-0.003450391767501837,-0.004898458182790833,0.0014480664152889961,0.013018741903547222,1341602.5079707792,0.5814250000000001,0.55505,0.5849,0.5849,0.5492,-0.00899088235294132,3.140647102939017,4.819054110029435,-0.12150878135209324,18.51408933471768,16.953860115256397,27.37211988051283,0.0,0.5528667224333631,0.5801401993607701,0.6074136762881771,-0.01943333333333334,0,1,0,100.0,-1.7449577268747167,2.340658378918954,-5.488530161427357,0.5960562257106417,-1,0.0,0.5960562257106417,-0.01943333333333334,0,0,0,1,0,0.5825881688968021,-1,0,-1,-0.6666666666666666,-1
2025-04-08 15:15:00,0.5566,0.5566,0.5484,0.552,208534.63,0.5836300000000001,0.5818720000000001,0.0,0.573188175295642,0.5783805208994838,0.5512176505017014,0.5836300000000001,0.6160423494982988,11.10715675969321,0.012068694655099896,32.99113842075744,-0.0051923456038417415,-0.00531232961530459,0.00011998401146284853,0.01267416909775495,1133067.8779707793,0.5814250000000001,0.55505,0.5812999999999999,0.5835,0.5461,-0.015040294117647068,4.652420353842673,2.9732103157822536,-0.11870239257687111,19.06890728942649,16.16950942272816,27.685521392249242,0.0,0.5512222726778048,0.5774601803740301,0.6036980880702555,-0.027666666666666655,0,1,0,0.0,-1.6337954392756717,2.296045126404882,-7.180090802085078,0.5905225072932648,-1,0.0,0.5905225072932648,-0.027666666666666655,0,0,0,1,0,0.581904426636256,-1,0,-1,-0.6666666666666666,-1
2025-04-08 15:30:00,0.5518,0.5638,0.5517,0.562,387221.9,0.583075,0.5811940000000001,0.0,0.571466917557851,0.5771671489810035,0.5495977913350013,0.583075,0.6165522086649987,11.482985435835426,0.18523361354743983,40.62058799863974,-0.005700231423152569,-0.004656172347692333,-0.001044059075460235,0.012633115315352463,1520289.7779707792,0.5803750000000001,0.5589500000000001,0.5812999999999999,0.5835,0.5438,-0.019348823529411807,10.639940709179138,6.144336055320276,-0.0359840597778858,18.763668827612445,19.137231941153363,25.789509844326655,0.0,0.5499439609942043,0.5759877822431702,0.602031603492136,-0.03209999999999998,0,1,0,0.0,-0.9507390035184267,2.2478852874292636,-7.6417419884963,0.5905225072932648,-1,0.0,0.5905225072932648,-0.03209999999999998,0,0,0,1,0,0.5809886823532061,-1,0,-1,-0.6666666666666666,-1
2025-04-08 15:45:00,0.5623,0.5723,0.5596,0.5617,471772.36,0.5824,0.5803119999999999,0.0,0.5699643148566431,0.57602143424167,0.5477896547257923,0.5824,0.6170103452742077,11.885420767241655,0.20095646495289238,40.47171411967648,-0.0060571193850268434,-0.0040104482476532866,-0.002046671137373557,0.012637897303572171,1048517.4179707792,0.5803750000000001,0.5629,0.5721,0.5835,0.5314,-0.020316176470588143,14.482431149097854,9.924930737373222,-0.10976124943096122,17.630348270512176,22.570953151284165,23.936602062901244,0.0,0.5486445361376133,0.5746270410771539,0.6006095460166945,-0.03569999999999999,0,1,0,100.0,-0.8450847872861472,2.249937209110232,-7.8122435581815175,0.5905225072932648,-1,0.0,0.5905225072932648,-0.03569999999999999,0,0,0,1,0,0.5802190159269027,-1,0,-1,-0.6666666666666666,-1
2025-04-08 16:00:00,0.5618,0.5618,0.5487,0.5489,247996.1,0.5806549999999999,0.57954,0.0,0.5667236510325442,0.5740124391126574,0.5431083103989196,0.5806549999999999,0.6182016896010802,12.932529505844373,0.07712650119910718,34.63853614955226,-0.00728878808011324,-0.004193693554191746,-0.0030950945259214935,0.012670933575538789,800521.3179707793,0.5803750000000001,0.5663,0.5721,0.5835,0.5291,-0.02111588235294115,13.010446343779718,12.71093940068557,-0.174733012680019,17.446636391859776,20.902687873374237,28.317332298183985,0.0,0.5461736279340311,0.5721768466888535,0.5981800654436759,-0.04091666666666666,0,1,0,0.0,-1.2855015814595538,2.3084229505445046,-6.394952251023188,0.5905225072932648,-1,0.0,0.5905225072932648,-0.04091666666666666,0,0,0,1,0,0.5795690378750357,-1,0,-1,-0.6666666666666666,-1
2025-04-08 16:15:00,0.5492,0.5569,0.5477,0.5569,218466.17,0.57915,0.578992,0.0,0.5652123201044604,0.5727448510302384,0.5403492010391554,0.57915,0.6179507989608447,13.39922264036766,0.21327909996836125,40.41855628512225,-0.0075325309257779915,-0.0035499491198851983,-0.003982581805892793,0.01242280793901563,1018987.4879707793,0.5803499999999999,0.56725,0.5681499999999999,0.5831500000000001,0.5223,-0.021369117647058733,10.878047408371815,12.790308300416461,-0.12422254905588247,17.350244100339843,19.796075485216107,27.393627398877854,0.0,0.5454428062260281,0.5707219089089627,0.5960010115918972,-0.04186666666666664,0,1,0,0.0,-0.7709644189491586,2.230707117797743,-5.208510638297884,0.5895684238170469,-1,0.0,0.5895684238170469,-0.04186666666666664,0,0,0,1,0,0.5790362563414811,-1,0,-1,-0.6666666666666666,-1
2025-04-08 16:30:00,0.5556,0.56,0.5427,0.5508,179996.22,0.5768599999999999,0.578196,0.0,0.5629950400883896,0.57111930650948,0.5370558595118561,0.5768599999999999,0.6166641404881438,13.800277532900132,0.17264712062100343,37.682225146316675,-0.00812426642109032,-0.0033133476921580213,-0.004810918728932299,0.012771442103423071,838991.2679707793,0.5767500000000001,0.56725,0.5601,0.58065,0.5148,-0.020993235294117674,8.338981535972621,10.74249176270805,-0.17465708920282122,17.63075348277811,17.879237748577033,27.53965613298244,0.0,0.5426577770616445,0.5688245842509663,0.594991391440288,-0.04069999999999999,0,1,0,0.0,-0.9765772947591502,2.318707716670856,-5.6687789004966636,0.5895684238170469,-1,0.0,0.5895684238170469,-0.04069999999999999,0,0,0,1,0,0.5785688681384593,-1,0,-1,-0.6666666666666666,-1
2025-04-08 16:45:00,0.55,0.5597,0.5491,0.5504,175270.16,0.57426,0.5774,0.0,0.5610573416132527,0.5695845430643333,0.5346759426031149,0.57426,0.6138440573968851,13.7861099142845,0.1986160392709318,37.50293026222496,-0.008527201451080546,-0.002973026177718597,-0.005554175273361949,0.01261623024666467,663721.1079707793,0.5767500000000001,0.56985,0.5575,0.58065,0.5119,-0.021242647058823616,11.691308221632632,10.302779055325688,-0.21106791016971865,17.891149861034993,16.805490909548492,25.885747888316015,0.0,0.5413760840081546,0.5670698619413505,0.5927636398745463,-0.040700000000000014,0,1,0,100.0,-0.9776314458778896,2.292192995396924,-4.378040305767894,0.5895684238170469,-1,0.0,0.5895684238170469,-0.040700000000000014,0,0,0,1,0,0.5781591033770442,-1,0,-1,-0.6666666666666666,-1
2025-04-08 17:00:00,0.5506,0.5549,0.5369,0.5399,302979.42,0.571315,0.57641,0.0,0.5578023659804446,0.5673856880225308,0.5307208489434758,0.571315,0.6119091510565242,14.210777261764244,0.11306001994896965,33.056583633486,-0.009583322042086118,-0.0032233174149793346,-0.006360004627106783,0.013001035815559874,360741.6879707793,0.5771000000000001,0.57275,0.5546,0.57775,0.5113,-0.024517352941176407,9.063760235237337,9.698016664280864,-0.23776249764843238,18.96926662768085,15.142458840644649,30.031285172089746,0.0,0.5378069331502351,0.5644822560421742,0.5911575789341132,-0.04361666666666667,0,1,0,0.0,-1.5150444719108722,2.4080451593924566,-4.997360549005803,0.5849031074466797,-1,0.0,0.5849031074466797,-0.04361666666666667,0,0,0,1,0,0.5772332551306673,-1,0,-1,-0.6666666666666666,-1
2025-04-08 17:15:00,0.5401,0.5445,0.5385,0.5433,374950.83,0.5690250000000001,0.5755659999999999,0.0,0.5555712327526839,0.5656015629838248,0.5275446974456561,0.5690250000000001,0.6105053025543441,14.57943062408294,0.18991306215405024,35.71440673336995,-0.01003033023114086,-0.0029362604832272616,-0.007094069747913599,0.012500659256815745,735692.5179707793,0.57735,0.57275,0.5546,0.57775,0.5104,-0.026395294117647183,8.90949458012277,9.88818767899758,-0.17125708898913344,19.97012120250493,14.623002093629273,29.001072452454526,0.0,0.537187225231165,0.5624648983238718,0.5877425714165786,-0.043500000000000004,0,1,0,0.0,-1.179594555288431,2.300875990579007,-2.2314198308439748,0.5790019777704473,-1,0.0,0.5790019777704473,-0.043500000000000004,0,0,0,1,0,0.5760962662255785,-1,0,-1,-0.6666666666666666,-1
2025-04-08 17:30:00,0.5428,0.5658,0.5421,0.563,418255.44,0.56775,0.575226,0.0,0.5567141200215018,0.5654088546146526,0.5271850150992272,0.56775,0.6083149849007727,14.289734883583536,0.44145196883939253,48.478234342369056,-0.008694734593150844,-0.0012805318761897957,-0.007414202716961048,0.013301061590075314,1153947.9579707794,0.576775,0.57275,0.5546,0.57775,0.5215,-0.02544176470588222,22.14760398844487,13.373619601268325,-0.10038114828321296,18.70083245810868,24.205678704743395,25.307964628816652,0.5369,0.5351312990186731,0.562515860388265,0.5899004217578568,-0.034450000000000015,0,1,0,0.0,0.7236337590682665,2.3625331421092923,1.222581805106062,0.5790019777704473,-1,0.0,0.5790019777704473,-0.034450000000000015,0,0,0,1,0,0.575429752044233,-1,0,-1,-0.6666666666666666,-1
2025-04-08 17:45:00,0.5616,0.5769,0.5567,0.5695,369027.65,0.56649,0.575062,0.0,0.5586811784797323,0.5657119024209747,0.5278309829405878,0.56649,0.6051490170594123,13.648614118311784,0.5389301155196743,51.873570147532114,-0.007030723941242378,0.00030678302057493643,-0.007337506961817315,0.013794099970113402,1522975.6079707793,0.577225,0.57275,0.5569,0.57775,0.5294,-0.022035588235294057,47.21499995332926,26.090699507298968,-0.09374238134321938,18.04359072701834,27.423251367447627,22.659381068412955,0.537478,0.5345568895883233,0.5631810165417634,0.5918051434952036,-0.02341666666666668,0,1,0,0.0,1.587030746945613,2.4221422247784727,3.1702898550724563,0.5790019777704473,-1,0.0,0.5790019777704473,-0.02341666666666668,0,0,0,1,0,0.5751992171069674,-1,0,-1,-0.6666666666666666,-1
2025-04-08 18:00:00,0.5681,0.572,0.5583,0.5634,148016.8,0.564235,0.5747680000000001,0.0,0.5594071510213119,0.5655406503897913,0.5307220010294523,0.564235,0.5977479989705478,11.879092566234888,0.487542147440552,48.634379314129994,-0.0061334993684794,0.0009632060746703319,-0.007096705443149732,0.013787375287939269,1374958.8079707792,0.581425,0.57275,0.5569,0.57775,0.523,-0.01949882352941179,65.67637516555341,45.01299303577584,-0.12205497580923913,17.433418698509563,25.475918507459095,21.05033198994004,0.53905488,0.5346943286751497,0.5632018721092146,0.5917094155432795,-0.016283333333333334,0,1,0,0.0,0.9815214156868971,2.4471734625380313,0.2491103202846898,0.5790019777704473,-1,0.0,0.5790019777704473,-0.016283333333333334,0,0,0,1,0,0.5750735283855092,-1,0,-1,-0.6666666666666666,-1
2025-04-08 18:15:00,0.5637,0.572,0.5597,0.5617,135363.2,0.561855,0.574394,0.0,0.5597598970180331,0.5652561577683253,0.5354811891263334,0.561855,0.5882288108736666,9.388120021595123,0.49706147889012925,47.7396869468015,-0.005496260750292192,0.0012803557542860316,-0.006776616504578224,0.013681086412137115,1239595.6079707793,0.5859249999999999,0.57275,0.5569,0.57775,0.5179,-0.01507500000000006,69.51518883415434,60.802187984345665,-0.16208307433793956,16.866937156617663,23.839171225222383,19.697914660428363,0.5405686848,0.5349234402298972,0.5630588366702417,0.5911942331105862,-0.008483333333333343,0,1,0,0.0,0.7095311366934377,2.43565718571072,0.0,0.5790019777704473,-1,0.0,0.5790019777704473,-0.008483333333333343,1,0,0,0,0,0.5749600885489027,-1,0,-1,-0.6666666666666666,-1
2025-04-08 18:30:00,0.5634,0.5725,0.5618,0.563,92223.93,0.560685,0.5741240000000001,0.0,0.5602583743998741,0.5650890349706715,0.5368129850033572,0.560685,0.5845570149966428,8.515303600646645,0.5484877376360043,48.5196091858966,-0.004830660570797396,0.001556764747024663,-0.006387425317822059,0.013475208581107172,1331819.5379707792,0.5859249999999999,0.57275,0.5569,0.57775,0.5069,-0.009759705882352865,64.49999999999996,66.56385466656924,-0.11182834586363181,16.38254269515875,22.73900436082231,18.569777744753278,0.542021937408,0.5355402554460975,0.5630532331778377,0.590566210909578,-0.0009833333333333731,0,1,0,100.0,0.7849928020680602,2.393465112097189,2.568773911459262,0.5790019777704473,-1,0.0,0.5790019777704473,-0.0009833333333333731,1,0,0,0,0,0.574893584841785,-1,0,-1,-0.6666666666666666,-1
2025-04-08 18:45:00,0.5631,0.5698,0.5631,0.5674,61260.16,0.55968,0.5738540000000001,0.0,0.5613570860306627,0.5652602175654367,0.5389184393650202,0.55968,0.5804415606349798,7.419082559669741,0.6859205128104179,51.17550517611433,-0.0039031315347739515,0.001987435026438486,-0.0058905665612124375,0.012998223071646253,1393079.6979707791,0.5859249999999999,0.57275,0.5569,0.57775,0.4869,-0.007071470588235318,67.8333333333333,67.28284072249586,-0.11571266458091568,15.932820911165628,21.888969539716125,17.875597935788583,0.54341705991168,0.5372792787369454,0.5634672109704246,0.5896551432039039,0.005349999999999966,0,1,0,0.0,1.1139776635238425,2.2908394557007847,1.8854372418746752,0.5790019777704473,-1,0.0,0.5790019777704473,0.005349999999999966,1,0,0,0,0,0.5748547208666844,-1,0,-1,-0.6666666666666666,-1
2025-04-08 19:00:00,0.5676,0.5698,0.5599,0.562,107012.96,0.558585,0.573396,0.0,0.5614559958720993,0.5650187199679969,0.5409781519004693,0.558585,0.5761918480995307,6.3040891178713085,0.5969793111377805,47.908797556085496,-0.0035627240958976403,0.0018622739722518383,-0.005424998068149479,0.012776841738065746,1286066.7379707792,0.5859249999999999,0.57275,0.5569,0.57775,0.5054,-0.007274705882353016,68.08333333333337,66.80555555555554,-0.12061741094183961,15.157334987825392,20.67707365231093,18.675499852829905,0.5447563775152128,0.5377479188572363,0.563327476592289,0.5889070343273417,0.008416666666666647,1,0,0,0.0,0.5196466023918628,2.2734593839974635,2.0334059549746004,0.5790019777704473,-1,0.0,0.5790019777704473,0.008416666666666647,1,1,0,0,0,0.5747639664027032,-1,0,-1,-0.6666666666666666,-1
2025-04-08 19:15:00,0.5624,0.5678,0.5598,0.5632,56060.32,0.557965,0.5731240000000001,0.0,0.5617243041994686,0.5648839999703675,0.5420018831364313,0.557965,0.5739281168635688,5.721906163852131,0.6639717369966568,48.69258878471045,-0.003159695770898918,0.001812241837800448,-0.004971937608699366,0.012435524676070824,1342127.0579707792,0.586675,0.57275,0.5577,0.57775,0.5197,-0.007250588235294342,68.25000000000011,68.0555555555556,-0.10672266813033046,14.42586154051259,19.726617483293637,17.87450769543721,0.5460421224146043,0.538648117061309,0.5633153359644519,0.5879825548675949,0.0071666666666666545,1,0,0,100.0,0.6353988421356878,2.2080121939046204,2.325581395348843,0.5790019777704473,-1,0.0,0.5790019777704473,0.0071666666666666545,1,1,0,0,0,0.5747157245860879,-1,0,-1,-0.6666666666666666,-1
2025-04-08 19:30:00,0.563,0.563,0.5514,0.5541,135931.43,0.557255,0.572642,0.0,0.5605513343226274,0.5640851851577477,0.5419438961861022,0.557255,0.5725661038138977,5.495187594152687,0.39697019763081554,43.36402212171465,-0.003533850835120367,0.0011504694188631997,-0.0046843202539835664,0.012390115963181033,1206195.6279707793,0.5942500000000001,0.57765,0.5595,0.57555,0.5221,-0.008273235294117609,57.16666666666678,64.50000000000009,-0.09787214590836493,13.953427428347913,18.384266659827514,21.502261779495168,0.5472764375180201,0.5378721059126129,0.5624376849202184,0.5870032639278239,0.006516666666666671,1,0,0,0.0,-0.41178275510437207,2.236079401404265,2.6301166882756046,0.5790019777704473,-1,0.0,0.5790019777704473,0.006516666666666671,1,1,0,0,0,0.5745233868351551,-1,0,-1,-0.6666666666666666,-1
2025-04-08 19:45:00,0.5542,0.5581,0.5519,0.5567,80162.79,0.5573049999999999,0.572172,0.0,0.5599588213499155,0.5635381344053221,0.5420080101000243,0.5573049999999999,0.5726019898999756,5.489629520630762,0.48022486763879835,45.20892701598907,-0.0035793130554065966,0.0008840057588615762,-0.004463318814268173,0.011947837360945356,1286358.4179707794,0.595675,0.57765,0.5641499999999999,0.57555,0.518,-0.009825294117646988,52.75000000000003,59.38888888888897,-0.025724025745572872,13.51479158204201,17.702641140692652,20.70503170123217,0.5484613800172993,0.5384842863018878,0.5618912387373405,0.5852981911727931,0.005950000000000011,1,0,0,0.0,-0.11740067456699511,2.1461895744468036,2.466408982146138,0.5790019777704473,-1,0.0,0.5790019777704473,0.005950000000000011,1,1,0,0,0,0.5744081712592592,-1,0,-1,-0.6666666666666666,-1
2025-04-08 20:00:00,0.558,0.561,0.5523,0.559,19032.36995229,0.5574450000000001,0.571726,0.0,0.5598113103730054,0.5632019763012241,0.5421397754018455,0.5574450000000001,0.5727502245981546,5.491205266225199,0.5507996465529644,46.8580691251691,-0.0033906659282187945,0.0008581223088395028,-0.004248788237058297,0.011715786879304765,1305390.7879230694,0.596275,0.5789500000000001,0.56195,0.56635,0.5109,-0.010750000000000037,49.25000000000005,53.05555555555562,-0.0156448835187063,12.750164038660797,18.531945983330516,19.606501780408408,0.5495989248166073,0.5387810209398033,0.5616158826671176,0.5844507443944319,0.008966666666666697,1,0,0,100.0,0.07755580637317475,2.0958473844910133,-0.7104795737122368,0.5790019777704473,-1,0.0,0.5790019777704473,0.008966666666666697,1,1,0,0,0,0.5743837117667872,-1,0,-1,-0.6666666666666666,-1
2025-04-08 20:15:00,0.5586,0.5609,0.5526,0.5541,594409.09,0.55755,0.571284,0.0,0.5589326472386968,0.5625277558344668,0.542367312490868,0.55755,0.572732687509132,5.44621558932185,0.3863837512981523,43.83125919280237,-0.003595108595769947,0.0005229437130306802,-0.004118052308800627,0.011471741458450832,710981.6979230695,0.5949,0.5808,0.56195,0.56635,0.5127,-0.011140588235294291,49.25000000000005,50.41666666666671,-0.0917242886003262,12.040226664907506,17.57398093365752,18.592990114182026,0.550690967823943,0.5386590189455364,0.5609000843178683,0.5831411496902003,0.009816666666666696,1,0,0,0.0,-0.5316541717870034,2.0703377474193885,-2.7041264266900735,0.5790019777704473,-1,0.0,0.5790019777704473,0.009816666666666696,1,1,0,0,0,0.5735862886367391,-1,0,-1,-0.6666666666666666,-1
2025-04-08 20:30:00,0.5544,0.5663,0.5539,0.5639,178665.51,0.5576450000000001,0.571164,0.0,0.5596968553558204,0.5626294035504322,0.5423289332725418,0.5576450000000001,0.5729610667274583,5.493124381087688,0.7041973344496505,50.69147048292386,-0.0029325481946118614,0.0009484032913510128,-0.003880951485962874,0.011538060942825924,889647.2079230695,0.5949,0.5841000000000001,0.56195,0.5627500000000001,0.5115,-0.010684999999999945,54.79861111111118,51.09953703703709,-0.1333195534580018,11.647230667232543,19.568355241372092,17.165377811731382,0.5517393291109853,0.5387010171411996,0.5611857905733094,0.5836705640054193,0.007783333333333364,1,0,0,0.0,0.5445120819005753,2.0461182732445335,0.08874689385870517,0.5790019777704473,-1,0.0,0.5790019777704473,0.007783333333333364,1,1,0,0,0,0.5734301376583627,-1,0,-1,-0.6666666666666666,-1
2025-04-08 20:45:00,0.5639,0.567,0.5591,0.5599,28233.31,0.557555,0.5710000000000001,0.0,0.5597281083780018,0.5624272255096595,0.542314334004055,0.557555,0.572795665995945,5.466964154547974,0.5769323335549724,48.1087044587699,-0.0026991171316577134,0.0009454674834441287,-0.003644584615101842,0.011278143756412893,861413.8979230694,0.594175,0.5878000000000001,0.5606,0.5572,0.5061,-0.008657647058823548,53.4317528735632,52.49345466155813,-0.07364919229537417,11.366150761448162,19.03250126333608,16.306348744736457,0.5526,0.5392152059848949,0.5610633343282324,0.5829114626715699,0.005133333333333341,1,0,0,0.0,-0.3580867880822633,2.014313941134648,-0.32045575930212283,0.5790019777704473,-1,0.0,0.5790019777704473,0.005133333333333341,1,1,0,0,0,0.5734071029153124,-1,0,-1,-0.6666666666666666,-1
2025-04-08 21:00:00,0.562,0.5627,0.5549,0.5567,34923.49,0.557945,0.57063,0.0,0.5592622455506169,0.5620029865830181,0.5432197190179626,0.557945,0.5726702809820374,5.2783987604647065,0.45772576423095895,46.085725908285355,-0.002740741032401184,0.0007230748661605267,-0.0034638158985617106,0.011029655477937559,826490.4079230694,0.592425,0.59155,0.5606,0.5569,0.5015,-0.007022647058823606,46.026524115393215,51.41896270002252,-0.018147109183653753,10.579877947939055,18.070917985531555,18.202980634476724,0.553572,0.5393947101768097,0.5606477786779246,0.5819008471790394,0.003466666666666655,1,0,0,0.0,-0.9440748649076968,1.9812565974380383,-1.119005328596798,0.5790019777704473,-1,0.0,0.5790019777704473,0.003466666666666655,1,1,0,0,0,0.573369040224143,-1,0,-1,-0.6666666666666666,-1
2025-04-08 21:15:00,0.5566,0.5587,0.5424,0.5431,80630.99,0.557255,0.570038,0.0,0.5567757462351374,0.5606027653546464,0.5411681761991387,0.557255,0.5733418238008612,5.773595140774417,0.06004366756220383,38.64759664363139,-0.003827019119509001,-0.0002905625767578323,-0.0035364565427511685,0.01140617821942513,745859.4179230694,0.5867,0.5867,0.5550999999999999,0.5569,0.4998,-0.007083823529411726,24.75310680273176,41.403794597229385,-0.10063300333634354,11.229701915729681,16.225988072491948,24.173852280389255,0.0,0.5366428330171136,0.5589765616609794,0.5813102903048453,-0.0006833333333333321,1,0,0,0.0,-2.6543471491471906,2.100198530551488,-4.282692985548112,0.5790019777704473,-1,0.0,0.5790019777704473,-0.0006833333333333321,1,1,0,0,0,0.5732246073899923,-1,0,-1,-0.6666666666666666,-1
2025-04-08 21:30:00,0.5439,0.5504,0.5432,0.5492,37285.72,0.5571750000000001,0.569482,0.0,0.555610246814347,0.559758116069117,0.5409452895897693,0.5571750000000001,0.5734047104102309,5.825713791979467,0.254308616776895,43.08472258781398,-0.004147869254769954,-0.0004891301696150277,-0.003658739085154926,0.01111282945104594,783145.1379230694,0.5849,0.5849,0.5547,0.5569,0.5094,-0.007338529411764716,15.233752415695006,28.67112777793999,-0.09423575717996709,11.833066527114354,15.464512743151987,23.03938872449451,0.0,0.5364482774916741,0.5580454605504099,0.5796426436091457,-0.006166666666666654,1,0,0,0.0,-1.3843898006920223,2.0234576567818534,-2.2775800711743828,0.5790019777704473,-1,0.0,0.5790019777704473,-0.006166666666666654,1,1,0,0,0,0.5731571456466911,-1,0,-1,-0.6666666666666666,-1
